"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"11770","DABOLA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11771","DABOLA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11772","DABOLA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11773","DALABA","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11774","DALABA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11775","DALABA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11776","DALABA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11777","DINGUIRAYE","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11778","DINGUIRAYE","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11779","DINGUIRAYE","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11780","DINGUIRAYE","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11781","DUBREKA","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11782","DUBREKA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11783","DUBREKA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11784","DUBREKA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11785","FARANAH","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11786","FARANAH","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11787","FARANAH","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11788","FARANAH","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11789","FORECARIAH","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11790","FORECARIAH","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11791","FORECARIAH","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11792","FORECARIAH","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11793","FRIA","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11794","FRIA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11795","FRIA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11796","FRIA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11797","GAOUAL","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11798","GAOUAL","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11799","GAOUAL","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11800","GAOUAL","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11801","GUECKEDOU","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11802","GUECKEDOU","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11803","GUECKEDOU","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11804","GUECKEDOU","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11805","KANKAN","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11806","KANKAN","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11807","KANKAN","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11808","KANKAN","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11809","KEROUANE","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11810","KEROUANE","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11811","KEROUANE","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11812","KEROUANE","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11813","KINDIA","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11814","KINDIA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11815","KINDIA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11816","KINDIA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11817","KISSIDOUGOU","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11818","KISSIDOUGOU","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11819","KISSIDOUGOU","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11820","KISSIDOUGOU","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11821","KOUBIA","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11822","KOUBIA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11823","KOUBIA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11824","KOUBIA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11825","KOUNDARA","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11826","KOUNDARA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11827","KOUNDARA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11828","KOUNDARA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11829","KOUROUSSA","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11830","KOUROUSSA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11831","KOUROUSSA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11832","KOUROUSSA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11833","LABE","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11834","LABE","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11835","LABE","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11836","LABE","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11837","LELOUMA","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11838","LELOUMA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11839","LELOUMA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11840","LELOUMA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11841","LOLA","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11842","LOLA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11843","LOLA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11844","LOLA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11845","MACENTA","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11846","MACENTA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11847","MACENTA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11848","MACENTA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11849","MALI","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11850","MALI","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11851","MALI","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11852","MALI","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11853","MAMOU","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11854","MAMOU","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11855","MAMOU","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11856","MAMOU","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11857","N'ZEREKORE","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11858","N'ZEREKORE","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11859","N'ZEREKORE","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11860","N'ZEREKORE","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11861","PITA","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11862","PITA","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11863","PITA","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11864","PITA","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11865","SIGUIRI","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11866","SIGUIRI","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11867","SIGUIRI","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11868","SIGUIRI","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11869","TELIMELE","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11870","TELIMELE","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11871","TELIMELE","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11872","TELIMELE","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11873","TOUGUE","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11874","TOUGUE","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11875","TOUGUE","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11876","TOUGUE","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11877","YOMOU","Situation report","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11878","YOMOU","Situation report","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11879","YOMOU","Patient database","New","Confirmed","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11880","YOMOU","Patient database","New","Probable","14 to 20 September 2015 (2015-W38)",0," 2015-W38 "
"11881","BEYLA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11882","BEYLA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11883","BEYLA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11884","BEYLA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11885","BOFFA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11886","BOFFA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11887","BOFFA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11888","BOFFA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11889","BOKE","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11890","BOKE","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11891","BOKE","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11892","BOKE","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11893","CONAKRY","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11894","CONAKRY","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11895","CONAKRY","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11896","CONAKRY","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11897","COYAH","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11898","COYAH","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11899","COYAH","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11900","COYAH","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11901","DABOLA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11902","DABOLA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11903","DABOLA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11904","DABOLA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11905","DALABA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11906","DALABA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11907","DALABA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11908","DALABA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11909","DINGUIRAYE","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11910","DINGUIRAYE","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11911","DINGUIRAYE","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11912","DINGUIRAYE","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11913","DUBREKA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11914","DUBREKA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11915","DUBREKA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11916","DUBREKA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11917","FARANAH","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11918","FARANAH","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11919","FARANAH","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11920","FARANAH","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11921","FORECARIAH","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",4," 2015-W39 "
"11922","FORECARIAH","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11923","FORECARIAH","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",4," 2015-W39 "
"11924","FORECARIAH","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11925","FRIA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11926","FRIA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11927","FRIA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11928","FRIA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11929","GAOUAL","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11930","GAOUAL","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11931","GAOUAL","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11932","GAOUAL","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11933","GUECKEDOU","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11934","GUECKEDOU","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11935","GUECKEDOU","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11936","GUECKEDOU","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11937","KANKAN","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11938","KANKAN","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11939","KANKAN","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11940","KANKAN","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11941","KEROUANE","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11942","KEROUANE","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11943","KEROUANE","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11944","KEROUANE","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11945","KINDIA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11946","KINDIA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11947","KINDIA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11948","KINDIA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11949","KISSIDOUGOU","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11950","KISSIDOUGOU","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11951","KISSIDOUGOU","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11952","KISSIDOUGOU","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11953","KOUBIA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11954","KOUBIA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11955","KOUBIA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11956","KOUBIA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11957","KOUNDARA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11958","KOUNDARA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11959","KOUNDARA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11960","KOUNDARA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11961","KOUROUSSA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11962","KOUROUSSA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11963","KOUROUSSA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11964","KOUROUSSA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11965","LABE","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11966","LABE","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11967","LABE","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11968","LABE","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11969","LELOUMA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11970","LELOUMA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11971","LELOUMA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11972","LELOUMA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11973","LOLA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11974","LOLA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11975","LOLA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11976","LOLA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11977","MACENTA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11978","MACENTA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11979","MACENTA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11980","MACENTA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11981","MALI","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11982","MALI","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11983","MALI","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11984","MALI","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11985","MAMOU","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11986","MAMOU","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11987","MAMOU","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11988","MAMOU","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11989","N'ZEREKORE","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11990","N'ZEREKORE","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11991","N'ZEREKORE","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11992","N'ZEREKORE","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11993","PITA","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11994","PITA","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11995","PITA","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11996","PITA","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11997","SIGUIRI","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11998","SIGUIRI","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"11999","SIGUIRI","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12000","SIGUIRI","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12001","TELIMELE","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12002","TELIMELE","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12003","TELIMELE","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12004","TELIMELE","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12005","TOUGUE","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12006","TOUGUE","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12007","TOUGUE","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12008","TOUGUE","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12009","YOMOU","Situation report","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12010","YOMOU","Situation report","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12011","YOMOU","Patient database","New","Confirmed","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12012","YOMOU","Patient database","New","Probable","21 to 27 September 2015 (2015-W39)",0," 2015-W39 "
"12013","BEYLA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12014","BEYLA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12015","BEYLA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12016","BEYLA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12017","BOFFA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12018","BOFFA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12019","BOFFA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12020","BOFFA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12021","BOKE","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12022","BOKE","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12023","BOKE","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12024","BOKE","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12025","CONAKRY","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12026","CONAKRY","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12027","CONAKRY","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12028","CONAKRY","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12029","COYAH","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12030","COYAH","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12031","COYAH","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12032","COYAH","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12033","DABOLA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
