"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"5218","BONTHE","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5219","BONTHE","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5220","BONTHE","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5221","KAILAHUN","Situation report","New","Confirmed","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5222","KAILAHUN","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5223","KAILAHUN","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5224","KAILAHUN","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5225","KAMBIA","Situation report","New","Confirmed","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5226","KAMBIA","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5227","KAMBIA","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5228","KAMBIA","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5229","KENEMA","Situation report","New","Confirmed","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5230","KENEMA","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5231","KENEMA","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5232","KENEMA","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5233","KOINADUGU","Situation report","New","Confirmed","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5234","KOINADUGU","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5235","KOINADUGU","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5236","KOINADUGU","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5237","KONO","Situation report","New","Confirmed","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5238","KONO","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5239","KONO","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5240","KONO","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5241","MOYAMBA","Situation report","New","Confirmed","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5242","MOYAMBA","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5243","MOYAMBA","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5244","MOYAMBA","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5245","PORT LOKO","Situation report","New","Confirmed","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5246","PORT LOKO","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5247","PORT LOKO","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5248","PORT LOKO","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5249","PUJEHUN","Situation report","New","Confirmed","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5250","PUJEHUN","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5251","PUJEHUN","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5252","PUJEHUN","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5253","TONKOLILI","Situation report","New","Confirmed","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5254","TONKOLILI","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5255","TONKOLILI","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5256","TONKOLILI","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5257","WESTERN AREA RURAL","Situation report","New","Confirmed","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5258","WESTERN AREA RURAL","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5259","WESTERN AREA RURAL","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5260","WESTERN AREA RURAL","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5261","WESTERN AREA URBAN","Situation report","New","Confirmed","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5262","WESTERN AREA URBAN","Situation report","New","Probable","12 to 18 October 2015 (2015-W42)","0"," 2015-W42 "
"5263","WESTERN AREA URBAN","Patient database","New","Confirmed","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5264","WESTERN AREA URBAN","Patient database","New","Probable","12 to 18 October 2015 (2015-W42)",NA," 2015-W42 "
"5265","BO","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5266","BO","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5267","BO","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5268","BO","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5269","BOMBALI","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5270","BOMBALI","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5271","BOMBALI","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5272","BOMBALI","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5273","BONTHE","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5274","BONTHE","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5275","BONTHE","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5276","BONTHE","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5277","KAILAHUN","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5278","KAILAHUN","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5279","KAILAHUN","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5280","KAILAHUN","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5281","KAMBIA","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5282","KAMBIA","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5283","KAMBIA","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5284","KAMBIA","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5285","KENEMA","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5286","KENEMA","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5287","KENEMA","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5288","KENEMA","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5289","KOINADUGU","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5290","KOINADUGU","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5291","KOINADUGU","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5292","KOINADUGU","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5293","KONO","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5294","KONO","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5295","KONO","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5296","KONO","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5297","MOYAMBA","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5298","MOYAMBA","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5299","MOYAMBA","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5300","MOYAMBA","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5301","PORT LOKO","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5302","PORT LOKO","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5303","PORT LOKO","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5304","PORT LOKO","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5305","PUJEHUN","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5306","PUJEHUN","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5307","PUJEHUN","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5308","PUJEHUN","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5309","TONKOLILI","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5310","TONKOLILI","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5311","TONKOLILI","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5312","TONKOLILI","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5313","WESTERN AREA RURAL","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5314","WESTERN AREA RURAL","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5315","WESTERN AREA RURAL","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5316","WESTERN AREA RURAL","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5317","WESTERN AREA URBAN","Situation report","New","Confirmed","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5318","WESTERN AREA URBAN","Situation report","New","Probable","19 to 25 October 2015 (2015-W43)","0"," 2015-W43 "
"5319","WESTERN AREA URBAN","Patient database","New","Confirmed","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5320","WESTERN AREA URBAN","Patient database","New","Probable","19 to 25 October 2015 (2015-W43)",NA," 2015-W43 "
"5321","BO","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5322","BO","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5323","BO","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5324","BO","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5325","BOMBALI","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5326","BOMBALI","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5327","BOMBALI","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5328","BOMBALI","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5329","BONTHE","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5330","BONTHE","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5331","BONTHE","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5332","BONTHE","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5333","KAILAHUN","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5334","KAILAHUN","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5335","KAILAHUN","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5336","KAILAHUN","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5337","KAMBIA","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5338","KAMBIA","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5339","KAMBIA","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5340","KAMBIA","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5341","KENEMA","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5342","KENEMA","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5343","KENEMA","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5344","KENEMA","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5345","KOINADUGU","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5346","KOINADUGU","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5347","KOINADUGU","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5348","KOINADUGU","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5349","KONO","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5350","KONO","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5351","KONO","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5352","KONO","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5353","MOYAMBA","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5354","MOYAMBA","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5355","MOYAMBA","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5356","MOYAMBA","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5357","PORT LOKO","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5358","PORT LOKO","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5359","PORT LOKO","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5360","PORT LOKO","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5361","PUJEHUN","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5362","PUJEHUN","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5363","PUJEHUN","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5364","PUJEHUN","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5365","TONKOLILI","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5366","TONKOLILI","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5367","TONKOLILI","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5368","TONKOLILI","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5369","WESTERN AREA RURAL","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5370","WESTERN AREA RURAL","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5371","WESTERN AREA RURAL","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5372","WESTERN AREA RURAL","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5373","WESTERN AREA URBAN","Situation report","New","Confirmed","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5374","WESTERN AREA URBAN","Situation report","New","Probable","26 October to 01 November 2015 (2015-W44)","0"," 2015-W44 "
"5375","WESTERN AREA URBAN","Patient database","New","Confirmed","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5376","WESTERN AREA URBAN","Patient database","New","Probable","26 October to 01 November 2015 (2015-W44)",NA," 2015-W44 "
"5377","BO","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5378","BO","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5379","BO","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5380","BO","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5381","BOMBALI","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5382","BOMBALI","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5383","BOMBALI","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5384","BOMBALI","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5385","BONTHE","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5386","BONTHE","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5387","BONTHE","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5388","BONTHE","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5389","KAILAHUN","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5390","KAILAHUN","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5391","KAILAHUN","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5392","KAILAHUN","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5393","KAMBIA","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5394","KAMBIA","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5395","KAMBIA","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5396","KAMBIA","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5397","KENEMA","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5398","KENEMA","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5399","KENEMA","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5400","KENEMA","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5401","KOINADUGU","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5402","KOINADUGU","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5403","KOINADUGU","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5404","KOINADUGU","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5405","KONO","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5406","KONO","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5407","KONO","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5408","KONO","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5409","MOYAMBA","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5410","MOYAMBA","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5411","MOYAMBA","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5412","MOYAMBA","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5413","PORT LOKO","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5414","PORT LOKO","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5415","PORT LOKO","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5416","PORT LOKO","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5417","PUJEHUN","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5418","PUJEHUN","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5419","PUJEHUN","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5420","PUJEHUN","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5421","TONKOLILI","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5422","TONKOLILI","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5423","TONKOLILI","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5424","TONKOLILI","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5425","WESTERN AREA RURAL","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5426","WESTERN AREA RURAL","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5427","WESTERN AREA RURAL","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5428","WESTERN AREA RURAL","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5429","WESTERN AREA URBAN","Situation report","New","Confirmed","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5430","WESTERN AREA URBAN","Situation report","New","Probable","02 to 08 November 2015 (2015-W45)","0"," 2015-W45 "
"5431","WESTERN AREA URBAN","Patient database","New","Confirmed","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5432","WESTERN AREA URBAN","Patient database","New","Probable","02 to 08 November 2015 (2015-W45)",NA," 2015-W45 "
"5433","BO","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5434","BO","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5435","BO","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5436","BO","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5437","BOMBALI","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5438","BOMBALI","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5439","BOMBALI","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5440","BOMBALI","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5441","BONTHE","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5442","BONTHE","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5443","BONTHE","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5444","BONTHE","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5445","KAILAHUN","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5446","KAILAHUN","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5447","KAILAHUN","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5448","KAILAHUN","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5449","KAMBIA","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5450","KAMBIA","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5451","KAMBIA","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5452","KAMBIA","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5453","KENEMA","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5454","KENEMA","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5455","KENEMA","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5456","KENEMA","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5457","KOINADUGU","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5458","KOINADUGU","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5459","KOINADUGU","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5460","KOINADUGU","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5461","KONO","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5462","KONO","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5463","KONO","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5464","KONO","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5465","MOYAMBA","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5466","MOYAMBA","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5467","MOYAMBA","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5468","MOYAMBA","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5469","PORT LOKO","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5470","PORT LOKO","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5471","PORT LOKO","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5472","PORT LOKO","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
